PARTICIPANT_ID,EXPERIMENTTYPE,EXPERIMENTATTEMPT,TOTALATTEMPTCOUNT,LATINSQUARETYPE,PROMPT,CONFIDENT,UNCONFIDENT,KEYSTROKE_ID,PRESS_TIME,RELEASE_TIME,LETTER,KEYCODE,FREQUENCY,INPUTMETHOD,PROMPT_CHAR
5f600669b846780f0fe45709,prompt-to-image,0,5,5,There is a waterfall at the right side of the image and an active volcano in the left side. Both water falling from the waterfall and the lava running from the volcano cross with each other in the middle creating a statue of a goddess,"[11,38];[66,90];[213,234];[160,167];[120,129]","[59,65];[168,203];[138,150];[97,110]",79,1756245147312,1756245147333,v,86, never, physical-keyboard,61
5f600669b846780f0fe45709,prompt-to-image,0,5,5,There is a waterfall at the right side of the image and an active volcano in the left side. Both water falling from the waterfall and the lava running from the volcano cross with each other in the middle creating a statue of a goddess,"[11,38];[66,90];[213,234];[160,167];[120,129]","[59,65];[168,203];[138,150];[97,110]",80,1756245147917,1756245148021,Backspace,8, never, physical-keyboard,61
5f600669b846780f0fe45709,prompt-to-image,0,5,5,There is a waterfall at the right side of the image and an active volcano in the left side. Both water falling from the waterfall and the lava running from the volcano cross with each other in the middle creating a statue of a goddess,"[11,38];[66,90];[213,234];[160,167];[120,129]","[59,65];[168,203];[138,150];[97,110]",81,1756245148061,1756245148117,t,84, never, physical-keyboard,61
5f600669b846780f0fe45709,prompt-to-image,0,5,5,There is a waterfall at the right side of the image and an active volcano in the left side. Both water falling from the waterfall and the lava running from the volcano cross with each other in the middle creating a statue of a goddess,"[11,38];[66,90];[213,234];[160,167];[120,129]","[59,65];[168,203];[138,150];[97,110]",82,1756245148181,1756245148253,i,73, never, physical-keyboard,62
5f600669b846780f0fe45709,prompt-to-image,0,5,5,There is a waterfall at the right side of the image and an active volcano in the left side. Both water falling from the waterfall and the lava running from the volcano cross with each other in the middle creating a statue of a goddess,"[11,38];[66,90];[213,234];[160,167];[120,129]","[59,65];[168,203];[138,150];[97,110]",83,1756245148285,1756245148365,v,86, never, physical-keyboard,63
5f600669b846780f0fe45709,prompt-to-image,0,5,5,There is a waterfall at the right side of the image and an active volcano in the left side. Both water falling from the waterfall and the lava running from the volcano cross with each other in the middle creating a statue of a goddess,"[11,38];[66,90];[213,234];[160,167];[120,129]","[59,65];[168,203];[138,150];[97,110]",84,1756245148341,1756245148413,e,69, never, physical-keyboard,64
5f600669b846780f0fe45709,prompt-to-image,0,5,5,There is a waterfall at the right side of the image and an active volcano in the left side. Both water falling from the waterfall and the lava running from the volcano cross with each other in the middle creating a statue of a goddess,"[11,38];[66,90];[213,234];[160,167];[120,129]","[59,65];[168,203];[138,150];[97,110]",85,1756245148453,1756245148549, ,32, never, physical-keyboard,-1
5f600669b846780f0fe45709,prompt-to-image,0,5,5,There is a waterfall at the right side of the image and an active volcano in the left side. Both water falling from the waterfall and the lava running from the volcano cross with each other in the middle creating a statue of a goddess,"[11,38];[66,90];[213,234];[160,167];[120,129]","[59,65];[168,203];[138,150];[97,110]",86,1756245148805,1756245148893,v,86, never, physical-keyboard,66
5f600669b846780f0fe45709,prompt-to-image,0,5,5,There is a waterfall at the right side of the image and an active volcano in the left side. Both water falling from the waterfall and the lava running from the volcano cross with each other in the middle creating a statue of a goddess,"[11,38];[66,90];[213,234];[160,167];[120,129]","[59,65];[168,203];[138,150];[97,110]",87,1756245148973,1756245149029,o,79, never, physical-keyboard,67
5f600669b846780f0fe45709,prompt-to-image,0,5,5,There is a waterfall at the right side of the image and an active volcano in the left side. Both water falling from the waterfall and the lava running from the volcano cross with each other in the middle creating a statue of a goddess,"[11,38];[66,90];[213,234];[160,167];[120,129]","[59,65];[168,203];[138,150];[97,110]",88,1756245149181,1756245149269,l,76, never, physical-keyboard,68
5f600669b846780f0fe45709,prompt-to-image,0,5,5,There is a waterfall at the right side of the image and an active volcano in the left side. Both water falling from the waterfall and the lava running from the volcano cross with each other in the middle creating a statue of a goddess,"[11,38];[66,90];[213,234];[160,167];[120,129]","[59,65];[168,203];[138,150];[97,110]",89,1756245149549,1756245149653,c,67, never, physical-keyboard,69
5f600669b846780f0fe45709,prompt-to-image,0,5,5,There is a waterfall at the right side of the image and an active volcano in the left side. Both water falling from the waterfall and the lava running from the volcano cross with each other in the middle creating a statue of a goddess,"[11,38];[66,90];[213,234];[160,167];[120,129]","[59,65];[168,203];[138,150];[97,110]",90,1756245149629,1756245149709,a,65, never, physical-keyboard,70
5f600669b846780f0fe45709,prompt-to-image,0,5,5,There is a waterfall at the right side of the image and an active volcano in the left side. Both water falling from the waterfall and the lava running from the volcano cross with each other in the middle creating a statue of a goddess,"[11,38];[66,90];[213,234];[160,167];[120,129]","[59,65];[168,203];[138,150];[97,110]",91,1756245150213,1756245150277,n,78, never, physical-keyboard,71
5f600669b846780f0fe45709,prompt-to-image,0,5,5,There is a waterfall at the right side of the image and an active volcano in the left side. Both water falling from the waterfall and the lava running from the volcano cross with each other in the middle creating a statue of a goddess,"[11,38];[66,90];[213,234];[160,167];[120,129]","[59,65];[168,203];[138,150];[97,110]",92,1756245150445,1756245150525,o,79, never, physical-keyboard,72
5f600669b846780f0fe45709,prompt-to-image,0,5,5,There is a waterfall at the right side of the image and an active volcano in the left side. Both water falling from the waterfall and the lava running from the volcano cross with each other in the middle creating a statue of a goddess,"[11,38];[66,90];[213,234];[160,167];[120,129]","[59,65];[168,203];[138,150];[97,110]",93,1756245150613,1756245150717, ,32, never, physical-keyboard,-1
5f600669b846780f0fe45709,prompt-to-image,0,5,5,There is a waterfall at the right side of the image and an active volcano in the left side. Both water falling from the waterfall and the lava running from the volcano cross with each other in the middle creating a statue of a goddess,"[11,38];[66,90];[213,234];[160,167];[120,129]","[59,65];[168,203];[138,150];[97,110]",94,1756245150741,1756245150805,i,73, never, physical-keyboard,74
5f600669b846780f0fe45709,prompt-to-image,0,5,5,There is a waterfall at the right side of the image and an active volcano in the left side. Both water falling from the waterfall and the lava running from the volcano cross with each other in the middle creating a statue of a goddess,"[11,38];[66,90];[213,234];[160,167];[120,129]","[59,65];[168,203];[138,150];[97,110]",95,1756245150933,1756245151013,n,78, never, physical-keyboard,75
5f600669b846780f0fe45709,prompt-to-image,0,5,5,There is a waterfall at the right side of the image and an active volcano in the left side. Both water falling from the waterfall and the lava running from the volcano cross with each other in the middle creating a statue of a goddess,"[11,38];[66,90];[213,234];[160,167];[120,129]","[59,65];[168,203];[138,150];[97,110]",96,1756245151101,1756245151189, ,32, never, physical-keyboard,-1
5f600669b846780f0fe45709,prompt-to-image,0,5,5,There is a waterfall at the right side of the image and an active volcano in the left side. Both water falling from the waterfall and the lava running from the volcano cross with each other in the middle creating a statue of a goddess,"[11,38];[66,90];[213,234];[160,167];[120,129]","[59,65];[168,203];[138,150];[97,110]",97,1756245151429,1756245151493,t,84, never, physical-keyboard,77
5f600669b846780f0fe45709,prompt-to-image,0,5,5,There is a waterfall at the right side of the image and an active volcano in the left side. Both water falling from the waterfall and the lava running from the volcano cross with each other in the middle creating a statue of a goddess,"[11,38];[66,90];[213,234];[160,167];[120,129]","[59,65];[168,203];[138,150];[97,110]",98,1756245151509,1756245151573,h,72, never, physical-keyboard,78
5f600669b846780f0fe45709,prompt-to-image,0,5,5,There is a waterfall at the right side of the image and an active volcano in the left side. Both water falling from the waterfall and the lava running from the volcano cross with each other in the middle creating a statue of a goddess,"[11,38];[66,90];[213,234];[160,167];[120,129]","[59,65];[168,203];[138,150];[97,110]",99,1756245151629,1756245151693,e,69, never, physical-keyboard,79
5f600669b846780f0fe45709,prompt-to-image,0,5,5,There is a waterfall at the right side of the image and an active volcano in the left side. Both water falling from the waterfall and the lava running from the volcano cross with each other in the middle creating a statue of a goddess,"[11,38];[66,90];[213,234];[160,167];[120,129]","[59,65];[168,203];[138,150];[97,110]",100,1756245151741,1756245151829, ,32, never, physical-keyboard,-1
5f600669b846780f0fe45709,prompt-to-image,0,5,5,There is a waterfall at the right side of the image and an active volcano in the left side. Both water falling from the waterfall and the lava running from the volcano cross with each other in the middle creating a statue of a goddess,"[11,38];[66,90];[213,234];[160,167];[120,129]","[59,65];[168,203];[138,150];[97,110]",101,1756245152477,1756245152573,l,76, never, physical-keyboard,81
5f600669b846780f0fe45709,prompt-to-image,0,5,5,There is a waterfall at the right side of the image and an active volcano in the left side. Both water falling from the waterfall and the lava running from the volcano cross with each other in the middle creating a statue of a goddess,"[11,38];[66,90];[213,234];[160,167];[120,129]","[59,65];[168,203];[138,150];[97,110]",102,1756245152629,1756245152741,e,69, never, physical-keyboard,82
5f600669b846780f0fe45709,prompt-to-image,0,5,5,There is a waterfall at the right side of the image and an active volcano in the left side. Both water falling from the waterfall and the lava running from the volcano cross with each other in the middle creating a statue of a goddess,"[11,38];[66,90];[213,234];[160,167];[120,129]","[59,65];[168,203];[138,150];[97,110]",103,1756245152797,1756245152821,f,70, never, physical-keyboard,83
5f600669b846780f0fe45709,prompt-to-image,0,5,5,There is a waterfall at the right side of the image and an active volcano in the left side. Both water falling from the waterfall and the lava running from the volcano cross with each other in the middle creating a statue of a goddess,"[11,38];[66,90];[213,234];[160,167];[120,129]","[59,65];[168,203];[138,150];[97,110]",104,1756245153069,1756245153141,t,84, never, physical-keyboard,84
5f600669b846780f0fe45709,prompt-to-image,0,5,5,There is a waterfall at the right side of the image and an active volcano in the left side. Both water falling from the waterfall and the lava running from the volcano cross with each other in the middle creating a statue of a goddess,"[11,38];[66,90];[213,234];[160,167];[120,129]","[59,65];[168,203];[138,150];[97,110]",105,1756245153213,1756245153317, ,32, never, physical-keyboard,-1
5f600669b846780f0fe45709,prompt-to-image,0,5,5,There is a waterfall at the right side of the image and an active volcano in the left side. Both water falling from the waterfall and the lava running from the volcano cross with each other in the middle creating a statue of a goddess,"[11,38];[66,90];[213,234];[160,167];[120,129]","[59,65];[168,203];[138,150];[97,110]",106,1756245153365,1756245153445,s,83, never, physical-keyboard,86
5f600669b846780f0fe45709,prompt-to-image,0,5,5,There is a waterfall at the right side of the image and an active volcano in the left side. Both water falling from the waterfall and the lava running from the volcano cross with each other in the middle creating a statue of a goddess,"[11,38];[66,90];[213,234];[160,167];[120,129]","[59,65];[168,203];[138,150];[97,110]",107,1756245153485,1756245153549,i,73, never, physical-keyboard,87
5f600669b846780f0fe45709,prompt-to-image,0,5,5,There is a waterfall at the right side of the image and an active volcano in the left side. Both water falling from the waterfall and the lava running from the volcano cross with each other in the middle creating a statue of a goddess,"[11,38];[66,90];[213,234];[160,167];[120,129]","[59,65];[168,203];[138,150];[97,110]",108,1756245153581,1756245153709,d,68, never, physical-keyboard,92
5f600669b846780f0fe45709,prompt-to-image,0,5,5,There is a waterfall at the right side of the image and an active volcano in the left side. Both water falling from the waterfall and the lava running from the volcano cross with each other in the middle creating a statue of a goddess,"[11,38];[66,90];[213,234];[160,167];[120,129]","[59,65];[168,203];[138,150];[97,110]",109,1756245153669,1756245153757,e,69, never, physical-keyboard,93
5f600669b846780f0fe45709,prompt-to-image,0,5,5,There is a waterfall at the right side of the image and an active volcano in the left side. Both water falling from the waterfall and the lava running from the volcano cross with each other in the middle creating a statue of a goddess,"[11,38];[66,90];[213,234];[160,167];[120,129]","[59,65];[168,203];[138,150];[97,110]",110,1756245156541,1756245156597,.,190, never, physical-keyboard,94
5f600669b846780f0fe45709,prompt-to-image,0,5,5,There is a waterfall at the right side of the image and an active volcano in the left side. Both water falling from the waterfall and the lava running from the volcano cross with each other in the middle creating a statue of a goddess,"[11,38];[66,90];[213,234];[160,167];[120,129]","[59,65];[168,203];[138,150];[97,110]",111,1756245156781,1756245156869, ,32, never, physical-keyboard,-1
5f600669b846780f0fe45709,prompt-to-image,0,5,5,There is a waterfall at the right side of the image and an active volcano in the left side. Both water falling from the waterfall and the lava running from the volcano cross with each other in the middle creating a statue of a goddess,"[11,38];[66,90];[213,234];[160,167];[120,129]","[59,65];[168,203];[138,150];[97,110]",112,1756245157237,1756245157653,Shift,16, never, physical-keyboard,95
5f600669b846780f0fe45709,prompt-to-image,0,5,5,There is a waterfall at the right side of the image and an active volcano in the left side. Both water falling from the waterfall and the lava running from the volcano cross with each other in the middle creating a statue of a goddess,"[11,38];[66,90];[213,234];[160,167];[120,129]","[59,65];[168,203];[138,150];[97,110]",113,1756245157565,1756245157645,W,87, never, physical-keyboard,95
5f600669b846780f0fe45709,prompt-to-image,0,5,5,There is a waterfall at the right side of the image and an active volcano in the left side. Both water falling from the waterfall and the lava running from the volcano cross with each other in the middle creating a statue of a goddess,"[11,38];[66,90];[213,234];[160,167];[120,129]","[59,65];[168,203];[138,150];[97,110]",114,1756245157989,1756245158077,a,65, never, physical-keyboard,97
5f600669b846780f0fe45709,prompt-to-image,0,5,5,There is a waterfall at the right side of the image and an active volcano in the left side. Both water falling from the waterfall and the lava running from the volcano cross with each other in the middle creating a statue of a goddess,"[11,38];[66,90];[213,234];[160,167];[120,129]","[59,65];[168,203];[138,150];[97,110]",115,1756245158197,1756245158277,t,84, never, physical-keyboard,98
5f600669b846780f0fe45709,prompt-to-image,0,5,5,There is a waterfall at the right side of the image and an active volcano in the left side. Both water falling from the waterfall and the lava running from the volcano cross with each other in the middle creating a statue of a goddess,"[11,38];[66,90];[213,234];[160,167];[120,129]","[59,65];[168,203];[138,150];[97,110]",116,1756245158309,1756245158437,e,69, never, physical-keyboard,99
5f600669b846780f0fe45709,prompt-to-image,0,5,5,There is a waterfall at the right side of the image and an active volcano in the left side. Both water falling from the waterfall and the lava running from the volcano cross with each other in the middle creating a statue of a goddess,"[11,38];[66,90];[213,234];[160,167];[120,129]","[59,65];[168,203];[138,150];[97,110]",117,1756245158453,1756245158557,r,82, never, physical-keyboard,100
5f600669b846780f0fe45709,prompt-to-image,0,5,5,There is a waterfall at the right side of the image and an active volcano in the left side. Both water falling from the waterfall and the lava running from the volcano cross with each other in the middle creating a statue of a goddess,"[11,38];[66,90];[213,234];[160,167];[120,129]","[59,65];[168,203];[138,150];[97,110]",118,1756245159885,1756245159965, ,32, never, physical-keyboard,-1
5f600669b846780f0fe45709,prompt-to-image,0,5,5,There is a waterfall at the right side of the image and an active volcano in the left side. Both water falling from the waterfall and the lava running from the volcano cross with each other in the middle creating a statue of a goddess,"[11,38];[66,90];[213,234];[160,167];[120,129]","[59,65];[168,203];[138,150];[97,110]",119,1756245160061,1756245160149,i,73, never, physical-keyboard,101
5f600669b846780f0fe45709,prompt-to-image,0,5,5,There is a waterfall at the right side of the image and an active volcano in the left side. Both water falling from the waterfall and the lava running from the volcano cross with each other in the middle creating a statue of a goddess,"[11,38];[66,90];[213,234];[160,167];[120,129]","[59,65];[168,203];[138,150];[97,110]",120,1756245160157,1756245160221,s,83, never, physical-keyboard,102
5f600669b846780f0fe45709,prompt-to-image,0,5,5,There is a waterfall at the right side of the image and an active volcano in the left side. Both water falling from the waterfall and the lava running from the volcano cross with each other in the middle creating a statue of a goddess,"[11,38];[66,90];[213,234];[160,167];[120,129]","[59,65];[168,203];[138,150];[97,110]",121,1756245160949,1756245161069, ,32, never, physical-keyboard,-1
5f600669b846780f0fe45709,prompt-to-image,0,5,5,There is a waterfall at the right side of the image and an active volcano in the left side. Both water falling from the waterfall and the lava running from the volcano cross with each other in the middle creating a statue of a goddess,"[11,38];[66,90];[213,234];[160,167];[120,129]","[59,65];[168,203];[138,150];[97,110]",122,1756245171813,1756245171925,f,70, never, physical-keyboard,102
5f600669b846780f0fe45709,prompt-to-image,0,5,5,There is a waterfall at the right side of the image and an active volcano in the left side. Both water falling from the waterfall and the lava running from the volcano cross with each other in the middle creating a statue of a goddess,"[11,38];[66,90];[213,234];[160,167];[120,129]","[59,65];[168,203];[138,150];[97,110]",123,1756245171884,1756245171949,a,65, never, physical-keyboard,102
5f600669b846780f0fe45709,prompt-to-image,0,5,5,There is a waterfall at the right side of the image and an active volcano in the left side. Both water falling from the waterfall and the lava running from the volcano cross with each other in the middle creating a statue of a goddess,"[11,38];[66,90];[213,234];[160,167];[120,129]","[59,65];[168,203];[138,150];[97,110]",124,1756245172165,1756245172213,l,76, never, physical-keyboard,102
5f600669b846780f0fe45709,prompt-to-image,0,5,5,There is a waterfall at the right side of the image and an active volcano in the left side. Both water falling from the waterfall and the lava running from the volcano cross with each other in the middle creating a statue of a goddess,"[11,38];[66,90];[213,234];[160,167];[120,129]","[59,65];[168,203];[138,150];[97,110]",125,1756245172301,1756245172372,l,76, never, physical-keyboard,102
5f600669b846780f0fe45709,prompt-to-image,0,5,5,There is a waterfall at the right side of the image and an active volcano in the left side. Both water falling from the waterfall and the lava running from the volcano cross with each other in the middle creating a statue of a goddess,"[11,38];[66,90];[213,234];[160,167];[120,129]","[59,65];[168,203];[138,150];[97,110]",126,1756245172557,1756245172604,i,73, never, physical-keyboard,102
5f600669b846780f0fe45709,prompt-to-image,0,5,5,There is a waterfall at the right side of the image and an active volcano in the left side. Both water falling from the waterfall and the lava running from the volcano cross with each other in the middle creating a statue of a goddess,"[11,38];[66,90];[213,234];[160,167];[120,129]","[59,65];[168,203];[138,150];[97,110]",127,1756245172821,1756245172901,n,78, never, physical-keyboard,102
5f600669b846780f0fe45709,prompt-to-image,0,5,5,There is a waterfall at the right side of the image and an active volcano in the left side. Both water falling from the waterfall and the lava running from the volcano cross with each other in the middle creating a statue of a goddess,"[11,38];[66,90];[213,234];[160,167];[120,129]","[59,65];[168,203];[138,150];[97,110]",128,1756245172981,1756245173037,g,71, never, physical-keyboard,102
5f600669b846780f0fe45709,prompt-to-image,0,5,5,There is a waterfall at the right side of the image and an active volcano in the left side. Both water falling from the waterfall and the lava running from the volcano cross with each other in the middle creating a statue of a goddess,"[11,38];[66,90];[213,234];[160,167];[120,129]","[59,65];[168,203];[138,150];[97,110]",129,1756245173117,1756245173229, ,32, never, physical-keyboard,-1
5f600669b846780f0fe45709,prompt-to-image,0,5,5,There is a waterfall at the right side of the image and an active volcano in the left side. Both water falling from the waterfall and the lava running from the volcano cross with each other in the middle creating a statue of a goddess,"[11,38];[66,90];[213,234];[160,167];[120,129]","[59,65];[168,203];[138,150];[97,110]",130,1756245173605,1756245173661,i,73, never, physical-keyboard,102
5f600669b846780f0fe45709,prompt-to-image,0,5,5,There is a waterfall at the right side of the image and an active volcano in the left side. Both water falling from the waterfall and the lava running from the volcano cross with each other in the middle creating a statue of a goddess,"[11,38];[66,90];[213,234];[160,167];[120,129]","[59,65];[168,203];[138,150];[97,110]",131,1756245173853,1756245173941,n,78, never, physical-keyboard,102
5f600669b846780f0fe45709,prompt-to-image,0,5,5,There is a waterfall at the right side of the image and an active volcano in the left side. Both water falling from the waterfall and the lava running from the volcano cross with each other in the middle creating a statue of a goddess,"[11,38];[66,90];[213,234];[160,167];[120,129]","[59,65];[168,203];[138,150];[97,110]",132,1756245176229,1756245177220,Backspace,8, never, physical-keyboard,102
5f600669b846780f0fe45709,prompt-to-image,0,5,5,There is a waterfall at the right side of the image and an active volcano in the left side. Both water falling from the waterfall and the lava running from the volcano cross with each other in the middle creating a statue of a goddess,"[11,38];[66,90];[213,234];[160,167];[120,129]","[59,65];[168,203];[138,150];[97,110]",133,1756245176736,1756245177645,Backspace,8, never, physical-keyboard,102
5f600669b846780f0fe45709,prompt-to-image,0,5,5,There is a waterfall at the right side of the image and an active volcano in the left side. Both water falling from the waterfall and the lava running from the volcano cross with each other in the middle creating a statue of a goddess,"[11,38];[66,90];[213,234];[160,167];[120,129]","[59,65];[168,203];[138,150];[97,110]",134,1756245176768,1756245177949,Backspace,8, never, physical-keyboard,102
5f600669b846780f0fe45709,prompt-to-image,0,5,5,There is a waterfall at the right side of the image and an active volcano in the left side. Both water falling from the waterfall and the lava running from the volcano cross with each other in the middle creating a statue of a goddess,"[11,38];[66,90];[213,234];[160,167];[120,129]","[59,65];[168,203];[138,150];[97,110]",135,1756245176798,1756245178109,Backspace,8, never, physical-keyboard,102
5f600669b846780f0fe45709,prompt-to-image,0,5,5,There is a waterfall at the right side of the image and an active volcano in the left side. Both water falling from the waterfall and the lava running from the volcano cross with each other in the middle creating a statue of a goddess,"[11,38];[66,90];[213,234];[160,167];[120,129]","[59,65];[168,203];[138,150];[97,110]",136,1756245176844,1756245196725,Backspace,8, never, physical-keyboard,102
5f600669b846780f0fe45709,prompt-to-image,0,5,5,There is a waterfall at the right side of the image and an active volcano in the left side. Both water falling from the waterfall and the lava running from the volcano cross with each other in the middle creating a statue of a goddess,"[11,38];[66,90];[213,234];[160,167];[120,129]","[59,65];[168,203];[138,150];[97,110]",137,1756245176874,1756245196885,Backspace,8, never, physical-keyboard,102
5f600669b846780f0fe45709,prompt-to-image,0,5,5,There is a waterfall at the right side of the image and an active volcano in the left side. Both water falling from the waterfall and the lava running from the volcano cross with each other in the middle creating a statue of a goddess,"[11,38];[66,90];[213,234];[160,167];[120,129]","[59,65];[168,203];[138,150];[97,110]",138,1756245176905,1756245201645,Backspace,8, never, physical-keyboard,102
5f600669b846780f0fe45709,prompt-to-image,0,5,5,There is a waterfall at the right side of the image and an active volcano in the left side. Both water falling from the waterfall and the lava running from the volcano cross with each other in the middle creating a statue of a goddess,"[11,38];[66,90];[213,234];[160,167];[120,129]","[59,65];[168,203];[138,150];[97,110]",139,1756245176937,1756245201940,Backspace,8, never, physical-keyboard,102
5f600669b846780f0fe45709,prompt-to-image,0,5,5,There is a waterfall at the right side of the image and an active volcano in the left side. Both water falling from the waterfall and the lava running from the volcano cross with each other in the middle creating a statue of a goddess,"[11,38];[66,90];[213,234];[160,167];[120,129]","[59,65];[168,203];[138,150];[97,110]",140,1756245176969,1756245203053,Backspace,8, never, physical-keyboard,102
5f600669b846780f0fe45709,prompt-to-image,0,5,5,There is a waterfall at the right side of the image and an active volcano in the left side. Both water falling from the waterfall and the lava running from the volcano cross with each other in the middle creating a statue of a goddess,"[11,38];[66,90];[213,234];[160,167];[120,129]","[59,65];[168,203];[138,150];[97,110]",141,1756245177001,1756245203653,Backspace,8, never, physical-keyboard,102
5f600669b846780f0fe45709,prompt-to-image,0,5,5,There is a waterfall at the right side of the image and an active volcano in the left side. Both water falling from the waterfall and the lava running from the volcano cross with each other in the middle creating a statue of a goddess,"[11,38];[66,90];[213,234];[160,167];[120,129]","[59,65];[168,203];[138,150];[97,110]",142,1756245177032,1756245205548,Backspace,8, never, physical-keyboard,101
5f600669b846780f0fe45709,prompt-to-image,0,5,5,There is a waterfall at the right side of the image and an active volcano in the left side. Both water falling from the waterfall and the lava running from the volcano cross with each other in the middle creating a statue of a goddess,"[11,38];[66,90];[213,234];[160,167];[120,129]","[59,65];[168,203];[138,150];[97,110]",143,1756245177063,1756245207597,Backspace,8, never, physical-keyboard,100
5f600669b846780f0fe45709,prompt-to-image,0,5,5,There is a waterfall at the right side of the image and an active volcano in the left side. Both water falling from the waterfall and the lava running from the volcano cross with each other in the middle creating a statue of a goddess,"[11,38];[66,90];[213,234];[160,167];[120,129]","[59,65];[168,203];[138,150];[97,110]",144,1756245177094,1756245208493,Backspace,8, never, physical-keyboard,99
5f600669b846780f0fe45709,prompt-to-image,0,5,5,There is a waterfall at the right side of the image and an active volcano in the left side. Both water falling from the waterfall and the lava running from the volcano cross with each other in the middle creating a statue of a goddess,"[11,38];[66,90];[213,234];[160,167];[120,129]","[59,65];[168,203];[138,150];[97,110]",145,1756245177140,1756245209812,Backspace,8, never, physical-keyboard,98
5f600669b846780f0fe45709,prompt-to-image,0,5,5,There is a waterfall at the right side of the image and an active volcano in the left side. Both water falling from the waterfall and the lava running from the volcano cross with each other in the middle creating a statue of a goddess,"[11,38];[66,90];[213,234];[160,167];[120,129]","[59,65];[168,203];[138,150];[97,110]",146,1756245177172,1756245212693,Backspace,8, never, physical-keyboard,97
5f600669b846780f0fe45709,prompt-to-image,0,5,5,There is a waterfall at the right side of the image and an active volcano in the left side. Both water falling from the waterfall and the lava running from the volcano cross with each other in the middle creating a statue of a goddess,"[11,38];[66,90];[213,234];[160,167];[120,129]","[59,65];[168,203];[138,150];[97,110]",147,1756245177204,1756245212853,Backspace,8, never, physical-keyboard,95
5f600669b846780f0fe45709,prompt-to-image,0,5,5,There is a waterfall at the right side of the image and an active volcano in the left side. Both water falling from the waterfall and the lava running from the volcano cross with each other in the middle creating a statue of a goddess,"[11,38];[66,90];[213,234];[160,167];[120,129]","[59,65];[168,203];[138,150];[97,110]",148,1756245177613,1756245213029,Backspace,8, never, physical-keyboard,94
5f600669b846780f0fe45709,prompt-to-image,0,5,5,There is a waterfall at the right side of the image and an active volcano in the left side. Both water falling from the waterfall and the lava running from the volcano cross with each other in the middle creating a statue of a goddess,"[11,38];[66,90];[213,234];[160,167];[120,129]","[59,65];[168,203];[138,150];[97,110]",149,1756245177877,1756245242397,Backspace,8, never, physical-keyboard,93
5f600669b846780f0fe45709,prompt-to-image,0,5,5,There is a waterfall at the right side of the image and an active volcano in the left side. Both water falling from the waterfall and the lava running from the volcano cross with each other in the middle creating a statue of a goddess,"[11,38];[66,90];[213,234];[160,167];[120,129]","[59,65];[168,203];[138,150];[97,110]",150,1756245178029,1756245242772,Backspace,8, never, physical-keyboard,92
5f600669b846780f0fe45709,prompt-to-image,0,5,5,There is a waterfall at the right side of the image and an active volcano in the left side. Both water falling from the waterfall and the lava running from the volcano cross with each other in the middle creating a statue of a goddess,"[11,38];[66,90];[213,234];[160,167];[120,129]","[59,65];[168,203];[138,150];[97,110]",151,1756245178301,1756245178437,Shift,16, never, physical-keyboard,92
5f600669b846780f0fe45709,prompt-to-image,0,5,5,There is a waterfall at the right side of the image and an active volcano in the left side. Both water falling from the waterfall and the lava running from the volcano cross with each other in the middle creating a statue of a goddess,"[11,38];[66,90];[213,234];[160,167];[120,129]","[59,65];[168,203];[138,150];[97,110]",152,1756245178381,1756245178445,B,66, never, physical-keyboard,92
5f600669b846780f0fe45709,prompt-to-image,0,5,5,There is a waterfall at the right side of the image and an active volcano in the left side. Both water falling from the waterfall and the lava running from the volcano cross with each other in the middle creating a statue of a goddess,"[11,38];[66,90];[213,234];[160,167];[120,129]","[59,65];[168,203];[138,150];[97,110]",153,1756245178493,1756245178565,o,79, never, physical-keyboard,93
5f600669b846780f0fe45709,prompt-to-image,0,5,5,There is a waterfall at the right side of the image and an active volcano in the left side. Both water falling from the waterfall and the lava running from the volcano cross with each other in the middle creating a statue of a goddess,"[11,38];[66,90];[213,234];[160,167];[120,129]","[59,65];[168,203];[138,150];[97,110]",154,1756245178677,1756245178741,t,84, never, physical-keyboard,94
5f600669b846780f0fe45709,prompt-to-image,0,5,5,There is a waterfall at the right side of the image and an active volcano in the left side. Both water falling from the waterfall and the lava running from the volcano cross with each other in the middle creating a statue of a goddess,"[11,38];[66,90];[213,234];[160,167];[120,129]","[59,65];[168,203];[138,150];[97,110]",155,1756245178805,1756245178853,h,72, never, physical-keyboard,95
5f600669b846780f0fe45709,prompt-to-image,0,5,5,There is a waterfall at the right side of the image and an active volcano in the left side. Both water falling from the waterfall and the lava running from the volcano cross with each other in the middle creating a statue of a goddess,"[11,38];[66,90];[213,234];[160,167];[120,129]","[59,65];[168,203];[138,150];[97,110]",156,1756245178997,1756245179101, ,32, never, physical-keyboard,-1
5f600669b846780f0fe45709,prompt-to-image,0,5,5,There is a waterfall at the right side of the image and an active volcano in the left side. Both water falling from the waterfall and the lava running from the volcano cross with each other in the middle creating a statue of a goddess,"[11,38];[66,90];[213,234];[160,167];[120,129]","[59,65];[168,203];[138,150];[97,110]",157,1756245179413,1756245179525,w,87, never, physical-keyboard,97
5f600669b846780f0fe45709,prompt-to-image,0,5,5,There is a waterfall at the right side of the image and an active volcano in the left side. Both water falling from the waterfall and the lava running from the volcano cross with each other in the middle creating a statue of a goddess,"[11,38];[66,90];[213,234];[160,167];[120,129]","[59,65];[168,203];[138,150];[97,110]",158,1756245179581,1756245179685,a,65, never, physical-keyboard,98
